id,createdAt,state,categoryId,categoryName,latitude,longitude,replacingText,firstPictureUrl,nearest_segment_id,nearest_segment_name,distance_to_bike_path_meters,is_cycling_related,is_cycling_related_regex,is_cycling_related_llm,subcategory,llm_confidence,explanation_de,score_keywords,score_penalty,score_distance,score_category,score_corridor,score_state,score_recency,confidence_score,cyclist_impact_label
6895,2026-04-30T09:03:30.466+00:00,CLOSED,8,Wilde Müllkippe 🧹,53.141594,8.217504,In der Gottopstraße vor der Hausnummer 6 liegt eine Matratze seit Tagen,,16297732,Gottorpstraße,11.3,False,False,False,unrelated,0.8,Eine Matratze auf der Straße ist ein allgemeines Problem und nicht spezifisch für Radfahrer.,0,-45,20,0,0,-20,0,0,Not cycling-specific
6896,2026-04-30T09:18:03.727+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.17874,8.227597,BITTE sehen Sie sich die (lauten) Schlaglöcher/Unebenheiten zwischen Stubbenweg 11 bis in Richtung 7 a  an und reparieren endlich mal diese 4 Stellen mit Teer und Splitt usw.  !   Es ist als Anlieger nicht mehr auszuhalten !  Auch für Fahrzeuge ist der Zustand nicht gut.  Danke im voraus.,,1382121443,Muttenpottsweg,134.37,True,True,True,pothole_damage,0.95,Schlaglöcher und Unebenheiten auf der Straße stellen ein direktes Sicherheitsrisiko für Radfahrer dar.,50,0,0,15,0,-15,0,50,Likely cycling issue
6899,2026-04-30T18:10:04.938+00:00,CLOSED,8,Wilde Müllkippe 🧹,53.14527,8.27,Illegale Entsorgung von Autoreifen auf dem Parkplatz zum Stadtwald,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/bd96b38a-5e7e-46ab-99bd-b4b04fe710a2_1777572604939_flaw_reporter_report_picture.png,23774002,,224.06,False,False,False,unrelated,0.8,Die illegale Entsorgung von Autoreifen auf einem Parkplatz ist ein allgemeines Problem und nicht spezifisch für Radfahrer.,0,-45,0,0,0,-20,0,0,Not cycling-specific
6901,2026-04-30T21:58:53.153+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.16509595999842,8.231992363921565,"Der Seitenstreifen neben der Fahrbahn sackt im Bereich der Flötenstraße 50 ab. Parkende Fahrzeuge sorgen dafür, dass die Grabenwand stark absackt und dass Versorgungsleitungen freigelegt werden, siehe Fotos. 
Es besteht das Risiko, dass die Anschlüsse z.B. für Frisch-/Löschwasser nicht mehr genutzt werden können.
Sinnvoll wäre es, Findlinge wie auf der gegenüberliegenden Straßenseite zu verlegen. Alternativ könnte die Fläche auch wie früher begrünt werden. Nach den Baumaßnahmen der letzten Jahre liegt die Fläche zu einem großen Teil brach und wurde bislang nicht erneut bepflanzt.",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/228266e5-fd6f-48fa-8341-fcf80541dfc4_1777586333154_flaw_reporter_report_picture.png,22743989,,5.1,False,True,False,unrelated,0.8,"Die Beschreibung bezieht sich auf absackende Seitenstreifen und freigelegte Versorgungsleitungen, was kein direktes Radverkehrsproblem darstellt.",0,-45,35,15,0,-15,0,0,Not cycling-specific
6902,2026-05-01T06:22:36.661+00:00,CLOSED,8,Wilde Müllkippe 🧹,53.15859580145405,8.220906257629396,"Hier an der Ecke Nadorster/Friesenstraße liegt immer noch Sperrmüll. Ich habe es letzte Woch schon einmal gemeldet, bislang hat sich nichts getan. LG",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/e4373788-9cc3-4350-a301-fb8a12b614c9_1777616556663_flaw_reporter_report_picture.png,508589065,,25.44,False,False,False,unrelated,0.9,"Die Meldung betrifft Sperrmüll an einer Straßenecke, was ein allgemeines Stadtreinigungsproblem ist und nicht spezifisch Radfahrer betrifft.",0,-45,10,0,0,-20,0,0,Not cycling-specific
6904,2026-05-01T17:02:37.360+00:00,IN_PROCESS,8,Wilde Müllkippe 🧹,53.13932847422579,8.188250191636923,Müll abegelegt,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/0f9dba56-3345-4425-9b1b-c2231e76ec25_1777654957361_flaw_reporter_report_picture.png,16117179,Scharnhorststraße,13.32,False,False,False,unrelated,0.9,"Die Meldung 'Müll abgelegt' ist zu unspezifisch und bezieht sich wahrscheinlich auf ein allgemeines Vermüllungsproblem, nicht auf Radwege.",0,-45,20,0,0,10,0,0,Not cycling-specific
6905,2026-05-02T04:44:34.980+00:00,NOT_RESPONSIBLE,8,Wilde Müllkippe 🧹,53.16368098434928,8.236833214759828,"Am großen Kuhlenweg steht ein nicht zugelassenes Fahrzeug. Golf, silber",,285540566,Großer Kuhlenweg,0.96,False,False,False,unrelated,0.9,Ein nicht zugelassenes Fahrzeug ist ein allgemeines Ordnungsproblem und kein spezifisches Radverkehrsproblem.,0,-45,35,0,0,-15,0,0,Not cycling-specific
6906,2026-05-02T04:57:46.807+00:00,CLOSED,8,Wilde Müllkippe 🧹,53.16959344158544,8.269363045692446,"Hallo, unter der A29- Brücke liegt seit mehreren Tagen ein Altreifen von einem PKW, den jemand dort abgelegt hat. 
Ich würde mich freuen wenn Sie den abholen könnten.

VG ",,33936367,,3.15,False,False,False,unrelated,0.8,Ein abgelegter Altreifen unter einer Brücke ist ein allgemeines Entsorgungsproblem und betrifft nicht direkt die Radinfrastruktur.,0,-45,35,0,0,-20,0,0,Not cycling-specific
6908,2026-05-02T17:55:38.285+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.138812,8.213952,"Wenn man am Vapiano dran lang ist, ust ein Stein der Fehlt und in der Sradt vorm Restaurant fehlen 2 und Rest ist zu hoch!

Das sind beides starke  Gefahren. 

Das muß  umgehend gemacht werden!",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/4e1f9cb2-9b12-4b69-b713-958485657950_1777744538286_flaw_reporter_report_picture.png,145276078,Markt,9.67,True,False,True,pothole_damage,0.9,Fehlende und zu hohe Pflastersteine vor einem Restaurant stellen eine Stolpergefahr und ein Hindernis für Radfahrer dar.,50,0,35,15,0,-15,0,85,Confirmed cycling issue
6909,2026-05-03T11:36:40.047+00:00,CLOSED,8,Wilde Müllkippe 🧹,53.10673835971942,8.230833435357916,Wilde Müllkippe,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/77c91d43-3783-4bdd-bcd3-2a1a712e8a4e_1777808200048_flaw_reporter_report_picture.png,23750577,,15.92,False,False,False,unrelated,0.9,"Die Meldung 'Wilde Müllkippe' ist zu unspezifisch und bezieht sich wahrscheinlich auf ein allgemeines Vermüllungsproblem, nicht auf Radwege.",0,-45,20,0,0,-20,0,0,Not cycling-specific
6911,2026-05-03T14:29:01.224+00:00,CLOSED,8,Wilde Müllkippe 🧹,53.17505484656461,8.230107307417713,Müll im Graben an der Wilhelmshavener Heerstraße höhe Bushaltestelle Triftweg. ,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/eccfc3fb-4e28-4652-a2e7-5f7aaf0525b2_1777818541226_flaw_reporter_report_picture.png,432049773,,8.52,False,False,False,unrelated,0.9,Müll im Graben neben einer Bushaltestelle ist ein allgemeines Vermüllungsproblem und betrifft nicht direkt Radwege.,0,-45,35,0,0,-20,0,0,Not cycling-specific
6912,2026-05-03T14:32:03.554+00:00,CLOSED,8,Wilde Müllkippe 🧹,53.171178,8.241906,Wilde Müllkippe an der Einfahrt zum Parkplatz zur Kleingartensiedlung.,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/55822608-3fa6-42e2-a6b3-1dfddbeace07_1777818723554_flaw_reporter_report_picture.png,22660798,,70.88,False,False,False,unrelated,0.9,Eine wilde Müllkippe an der Einfahrt zu einem Parkplatz ist ein allgemeines Vermüllungsproblem und betrifft nicht direkt Radwege.,0,-45,0,0,0,-20,0,0,Not cycling-specific
6913,2026-05-03T14:36:21.064+00:00,CLOSED,8,Wilde Müllkippe 🧹,53.171178,8.241906,Am Eingang zum Parkplatz der Kleingartensiedlung befindet sich eine wilde Müllkippe.,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/4237b75f-4110-4026-9bdf-1363695c05a1_1777818981065_flaw_reporter_report_picture.png,22660798,,70.88,False,False,False,unrelated,0.9,Eine wilde Müllkippe am Eingang zu einem Parkplatz ist ein allgemeines Vermüllungsproblem und betrifft nicht direkt Radwege.,0,-45,0,0,0,-20,0,0,Not cycling-specific
6915,2026-05-03T20:18:02.989+00:00,NOT_RESPONSIBLE,4,Verkehrszeichen ⚠️  ,53.16439164383591,8.221904039382936,Auf der Nordtangente Richtung A293 ist nach der Ausfahrt Nadorst das Tempolimit-Schild 60km/h aus der Verankerung gefallen und liegt in der Böschung. ,,22795331,,69.91,True,True,True,signage_detours,0.9,Ein umgefallenes Tempolimit-Schild auf der Fahrbahn oder Böschung kann Radfahrer gefährden oder verwirren.,50,0,0,15,0,-15,0,50,Likely cycling issue
6916,2026-05-04T06:08:49.371+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.1730625809278,8.226745426654817,"Rissbildung und Verdacht auf Unterspülung Betreff: Straßenschäden im Bereich Hausnummer Gebkenweg 23 bis 25b – Prüfung erforderlich Sehr geehrte Damen und Herren, hiermit melde ich einen fortschreitenden, Straßenschaden, der eine technische Begutachtung erfordert. Schadensbild & Beobachtung Vor der Hausnummer 23 sowie im Bereich der Zufahrten zu den Häusern 25a und 25b bilden sich Querrisse. Besorgniserregend ist die Dynamik des Schadens: Die Risse wachsen von beiden Straßenseiten kontinuierlich zur Mitte hin. Die Ausbreitung ist mittlerweile monatlich mit bloßem Auge messbar. Es besteht aus meiner Sicht der Verdacht einer unterirdischen Unterspülung oder eines instabilen Untergrunds. Gefahrenlage & Belastung Die Situation spitzt sich durch die aktuelle Nutzung der Straße zu: Höhere Verkehrsbelastung: Durch die Nutzung als Ausweichroute ist das Verkehrsaufkommen unnatürlich hoch. Schwerlastverkehr: Zunehmender Lkw-Verkehr führt zu enormen Erschütterungen, welche die Rissbildung sichtlich beschleunigen. Einschätzung: Ohne zeitnahe fachliche Prüfung droht hier ein langfristiger defekt. Wir bitten Sie, die Stelle zeitnah zu prüfen, um Folgeschäden an der Infrastruktur sowie an den angrenzenden privaten Grundstücken zu verhindern.",,22796343,Gebkenweg,0.73,True,True,True,pothole_damage,0.9,"Rissbildung und Verdacht auf Unterspülung einer Straße, insbesondere bei erhöhter Verkehrsbelastung, kann die Sicherheit von Radfahrern beeinträchtigen.",50,0,35,15,0,-15,0,85,Confirmed cycling issue
6917,2026-05-04T07:13:13.732+00:00,CLOSED,8,Wilde Müllkippe 🧹,53.111022,8.21152,Müll hinter der Litfaßsäule,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/92d4a248-56d9-4a96-a810-a141a909f3fc_1777878793733_flaw_reporter_report_picture.png,463890321,,11.45,False,False,False,unrelated,0.9,Müll hinter einer Litfaßsäule ist ein allgemeines Vermüllungsproblem und betrifft nicht direkt Radwege.,0,-45,20,0,0,-20,0,0,Not cycling-specific
6918,2026-05-04T07:15:12.954+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.114764,8.214362,Fußweg abgesackt,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/a2ceb870-874a-46d9-a798-e500419c8c59_1777878912955_flaw_reporter_report_picture.png,1324188429,Cloppenburger Straße,100.33,True,True,True,pothole_damage,0.9,Ein abgesackter Fußweg kann auch von Radfahrern genutzt werden oder deren sichere Passage beeinträchtigen.,50,0,0,15,0,-15,0,50,Likely cycling issue
6919,2026-05-04T07:29:03.743+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.114223,8.213986,Pflaster abgesackt,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/e072b7e3-4f33-4930-9b28-4246b597a754_1777879743744_flaw_reporter_report_picture.png,1324188426,Cloppenburger Straße,99.95,True,True,True,pothole_damage,0.9,"Abgesacktes Pflaster stellt eine Gefahr für Radfahrer dar, insbesondere wenn es sich auf Radwegen oder angrenzenden Flächen befindet.",50,0,0,15,0,-15,0,50,Likely cycling issue
6920,2026-05-04T07:30:18.161+00:00,CLOSED,8,Wilde Müllkippe 🧹,53.11404,8.213714,Müll abgeladen,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/f51330f0-cdda-451d-94d2-8bb8e30cfed4_1777879818162_flaw_reporter_report_picture.png,1324188426,Cloppenburger Straße,90.95,False,False,False,unrelated,0.9,"Wilde Müllkippen sind in der Regel allgemeine städtische Probleme und nicht spezifisch radfahrbezogen, es sei denn, sie blockieren direkt Radwege.",0,-45,0,0,0,-20,0,0,Not cycling-specific
6922,2026-05-04T09:31:53.630+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.096746,8.223671,"Gesamter Bakenhusweg mit tiefen Schlaglöcher überseht.
Besonders gefährend für Radfahrer,
Da diese Strasse auch von sehr vielen Schulkindern auf dem Weg zur Bümmersteder Grundschule benutzt wird",,24834770,Harreweg,178.3,True,True,True,pothole_damage,1.0,"Tiefe Schlaglöcher auf einer Straße, die von vielen Schulkindern auf dem Fahrrad benutzt wird, stellen eine direkte Gefahr für Radfahrer dar.",50,0,0,15,0,-15,0,50,Likely cycling issue
6932,2026-05-04T13:30:15.352+00:00,CLOSED,8,Wilde Müllkippe 🧹,53.12251714260379,8.252191543579103,Schandfleck ,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/72a96a72-74de-4e61-a12e-fb56848bd6e2_1777901415353_flaw_reporter_report_picture.png,264094853,,7.0,False,False,False,unrelated,0.9,Eine wilde Müllkippe ist ein allgemeines städtisches Problem und nicht spezifisch radfahrbezogen.,0,-45,35,0,0,-20,0,0,Not cycling-specific
6937,2026-05-04T14:25:38.262+00:00,NOT_RESPONSIBLE,4,Verkehrszeichen ⚠️  ,53.124739,8.252779,"Wegen der Baustelle Sandweg wurden am Ostweg Halteverbotsschilder aufgestellt. Viele Bewohner können diese Schilder wohl nicht lesen, auch das der Sonnabend als Werktag gilt wird vergessen.
Es stehen immer wieder viele PKWs im Halteverbot und behindern den jetzigen Durchgangsverkehr.
Schlimm ist es, wenn auch noch die Mülleimer dazukommen.",,1410325234,,190.95,True,True,True,illegal_parking_obstruction,0.95,"Falschparkende Autos und Mülleimer, die im Halteverbot stehen, behindern den Durchgangsverkehr und können auch Radwege blockieren oder gefährlich machen.",50,0,0,15,0,-15,0,50,Likely cycling issue
6939,2026-05-04T15:31:00.227+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.163081,8.246649,Der Gulli vor dem Gebäude ist total verstopft.,,123591000,Westeresch,195.98,False,False,False,unrelated,0.8,Ein verstopfter Gully ist ein allgemeines Problem der Straßenentwässerung und nicht spezifisch radfahrbezogen.,0,-45,0,15,0,-15,0,0,Not cycling-specific
6942,2026-05-04T16:25:38.162+00:00,NOT_RESPONSIBLE,8,Wilde Müllkippe 🧹,53.17517094369799,8.209716537875057,"Im Ahlersweg längs zum Grundstück Haus Nr. 15 steht seit geschätzt einem Jahr ein Motorrad Marke Honda mit Osnabrücker Kennzeichen , siehe Foto. Offensichtlich kümmert sich keiner um das Motorrad, vielleicht wurde es in Osnabrück gestohlen und hier abgestellt. Die ursprüngliche Abdeckplane ist im letzten Winter abgeweht und nicht mehr vorhanden. Der TÜV ist, wir ich heute gesehen habe, im Juli 2025 abgelaufen. Das Motorrad blockiert übrigens einen Pkw Stellplatz. Vielleicht können Sie den Halter feststellen, bevor das Motorenöl ausläuft oder Sie schalten die Polizei ein.",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/4f719b25-b619-4122-9378-2078df21d3da_1777911938163_flaw_reporter_report_picture.png,23227810,Ahlersweg,103.12,False,True,False,unrelated,0.9,"Ein abgestelltes Motorrad, das einen Parkplatz blockiert, ist kein spezifisches Radfahrproblem, auch wenn es sich um ein Zweirad handelt.",0,-45,0,0,0,-15,0,0,Not cycling-specific
6949,2026-05-04T18:09:57.863+00:00,CLOSED,8,Wilde Müllkippe 🧹,53.121082,8.216785,Sperrmüll,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/df15a62f-e22f-40df-a4e7-e586ac85e6bd_1777918197863_flaw_reporter_report_picture.png,329132071,Cloppenburger Straße,19.31,False,False,False,unrelated,0.9,Sperrmüll ist ein allgemeines städtisches Problem und nicht spezifisch radfahrbezogen.,0,-45,20,0,0,-20,0,0,Not cycling-specific
6951,2026-05-05T05:33:33.817+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.09153387753111,8.250238895416262,"Ein Privater Anhänger Blockiert seit längeren Öffentliche Parkplätze 
Die Parkplätze sind in der Straße schon sehr begrenzt ",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/f6ab8e9f-868e-48f4-8cfc-7e84886031a7_1777959213817_flaw_reporter_report_picture.png,24890519,,3.89,True,True,True,illegal_parking_obstruction,0.95,"Ein privater Anhänger, der öffentliche Parkplätze blockiert, kann indirekt Radfahrer beeinträchtigen, indem er den verfügbaren Platz reduziert oder zu gefährlichen Ausweichmanövern zwingt.",50,0,35,15,0,-15,0,85,Confirmed cycling issue
6954,2026-05-05T06:12:09.542+00:00,NOT_RESPONSIBLE,4,Verkehrszeichen ⚠️  ,53.14604319179188,8.146764803677799,"Das Verkehrszeichen „Spielstraße“ ist beschädigt und hängt nur noch an einer Schraube an der Befestigung. Dadurch ist es nicht mehr ordnungsgemäß gesichert und könnte herabfallen.
Es wird um zeitnahe Überprüfung und Instandsetzung gebeten.",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/d5c40249-8003-4be7-8854-2c8fd45f4d7f_1777961529542_flaw_reporter_report_picture.png,1328905689,,75.65,True,True,True,signage_detours,0.9,"Ein beschädigtes 'Spielstraße'-Schild kann die Sicherheit und Klarheit der Verkehrsführung für alle Verkehrsteilnehmer, einschließlich Radfahrer, beeinträchtigen.",50,0,0,15,0,-15,0,50,Likely cycling issue
6958,2026-05-05T07:24:14.446+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.115606,8.188291,"Vor dem Haus Hogenkamp 51 ist in der Fahrbahn ein tiefes Schlagloch, Durchmesser ca. 1,5m lang und ca. 50cm breit. ",,82939597,,181.49,True,True,True,pothole_damage,1.0,Ein tiefes Schlagloch in der Fahrbahn stellt eine erhebliche Gefahr für Radfahrer dar.,50,0,0,15,0,-15,0,50,Likely cycling issue
6961,2026-05-05T09:54:23.078+00:00,NOT_RESPONSIBLE,6,Ampel 🚦 ,53.14089784856727,8.156098723411562,Der Drücker der Bedarfsampel Schramperweg / Bloherfelderstraße für Fußgänger ist defekt. Es handelt sich um den Drücker auf der Seite vom Schramperweg. ,,329251101,Bloherfelder Straße,1.59,True,True,True,signal_light_timing,0.9,"Ein defekter Drücker an einer Bedarfsampel beeinträchtigt die Nutzbarkeit der Infrastruktur für Fußgänger und potenziell auch für Radfahrer, die diese Ampel nutzen müssen.",50,0,35,15,0,-15,0,85,Confirmed cycling issue
6963,2026-05-05T10:50:46.854+00:00,NOT_RESPONSIBLE,8,Wilde Müllkippe 🧹,53.099029,8.231632,"Ein alter Wohnwangen ohne Kennzeichen steht am Straßenrand in der Kurve und Halte-und Parkverbot.
Kurz vor der Busschleuse.
Als hätte ihn jemand ""entsorgt"". 

",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/21f88856-494d-4a80-be20-82fc1e8da4a4_1777978246856_flaw_reporter_report_picture.png,24538575,Dwaschweg,115.0,True,True,True,illegal_parking_obstruction,0.95,"Ein abgestellter Wohnwagen in einer Kurve und im Halteverbot, kurz vor einer Busschleuse, blockiert die Fahrbahn und stellt eine erhebliche Gefahr und Behinderung für alle Verkehrsteilnehmer, einschließlich Radfahrer, dar.",50,0,0,0,0,-15,0,35,Possibly affects cyclists
6964,2026-05-05T11:24:28.744+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.101344895260446,8.24204206466675,"Rad und Gehweg hat gefährliche Höhenunterschiede

Von Hausnummer 36 bis zum Kreisel",,284835961,,8.37,True,True,True,pothole_damage,0.95,Gefährliche Höhenunterschiede auf einem Rad- und Gehweg stellen eine direkte Sturzgefahr für Radfahrer dar.,50,0,35,15,0,-15,0,85,Confirmed cycling issue
6965,2026-05-05T11:34:46.488+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.08579700793141,8.230991363525392,Große Schlaglöcher im gesamten Straßenverlauf von Haus Nr.448 -426,,1223188861,,27.89,True,True,True,pothole_damage,1.0,Große Schlaglöcher im gesamten Straßenverlauf stellen eine erhebliche Gefahr für Radfahrer dar.,50,0,10,15,0,-15,0,60,Likely cycling issue
6966,2026-05-05T12:40:03.539+00:00,NOT_RESPONSIBLE,8,Wilde Müllkippe 🧹,53.09623,8.235139,"Beim 1001 Supermarkt Bümmersteder Tredde werden täglich immer mal wieder Ratten tagsüber und auch in der Nacht gesichtet. Ebenfalls liegen immer wieder Abfälle wie Lebensmittel, Sperrmüll und Elektronik hinter und um den Supermarkt herum.
Es riecht unangenehm und die entsorgten Lebensmittel ""fliegen"" auch mal umher, da sich Tier und Mensch daran bedienen.



",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/cab65082-4b7c-4214-9605-fd5e3b350cee_1777984803540_flaw_reporter_report_picture.png,84017493,,50.42,False,False,False,unrelated,0.85,"Obwohl Ratten und Abfälle unangenehm sind, ist dies ein allgemeines Hygieneproblem und nicht spezifisch radfahrbezogen, es sei denn, die Abfälle blockieren direkt Radwege.",0,-45,0,0,0,-15,0,0,Not cycling-specific
6969,2026-05-05T17:35:13.710+00:00,NOT_RESPONSIBLE,13,Idee einreichen 💭,53.16043375091594,8.210000439985558,"In der Sachsenstraße bei der T-Kreuzung zur Gotenstraße parken manchmal größere Fahrzeuge direkt an der Kreuzung. Wenn man dann aus der Gotenstraße kommt und nach rechts oder links abbiegen möchte, kann man nicht in die Sachsenstraße nach rechts hinein gucken. Das führt zu gefährlichen Situationen. Vielleicht wäre die ersten paar Meter auch ein explizites Halteverbot angebracht oder eine Bodenmarkierung, die deutlich macht, ab wo geparkt werden sollte. An vielen anderen Stellen im Ehnernviertel sind die Kreuzungen auch bereits ""entschärft"", vielleicht könnte man das hier noch nachholen. Vielen Dank!",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/62b3c65b-8629-4530-983f-a7ee1298c471_1778002513711_flaw_reporter_report_picture.png,438508598,,108.64,True,True,True,crossing_safety,0.9,Fahrzeuge parken an einer Kreuzung und behindern die Sicht für abbiegende Radfahrer und Autofahrer.,50,0,0,0,0,-15,0,35,Possibly affects cyclists
6970,2026-05-05T17:50:51.432+00:00,NOT_RESPONSIBLE,13,Idee einreichen 💭,53.15642209621056,8.212709488272935,"Am letzten Stück der Gotenstraße von Widukindstraße bis Lambertistraße ist es gefühlt sehr eng, da an beiden Seiten mit Autos geparkt wird. Der Fußweg wird dabei teilweise sehr weit beparkt, obwohl dies dort offiziell nicht erlaubt ist (glaube ich). Mit Kinderwagen oder Rollstuhl ist es dort auf dem Gehweg durch die Autos in der Regel zu eng, sodass man auf die Straße ausweichen muss, was nicht schön ist. Wenn wir zu Fuß sind, gehen wir dort in der Regel auf der Straße, da es auf dem Gehweg keinen Sinn macht.

Wenn man die Autos auf dem Gehweg verbieten würde, dann wäre die Straße wahrscheinlich so eng, dass gar kein Auto mehr durchkommt. Autos nur auf einer Seite zu erlauben, wäre für die Anwohner mit Auto wahrscheinlich nicht so angenehm. Eine einfache Lösung dort zu finden, könnte schwierig sind. Vielleicht findet man ja trotzdem eine Lösung. Ist aber auch nur eine Idee mit niedriger Priorität.",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/d1ac4a51-e5a2-4a4e-95e2-4c255bd70855_1778003451433_flaw_reporter_report_picture.png,11406984,Rebenstraße,114.59,False,False,False,unrelated,0.7,"Die Meldung beschreibt ein Problem mit der Parkraumbewirtschaftung und der Enge für Fußgänger und Rollstuhlfahrer, nicht spezifisch für Radfahrer.",0,-45,0,0,0,-15,0,0,Not cycling-specific
6971,2026-05-05T18:25:24.942+00:00,NOT_RESPONSIBLE,8,Wilde Müllkippe 🧹,53.137061,8.188856,"Hallo, bei den Glascontrainern Huntemannstraße Ecke Gardelerweg entsteht immer wieder eine „wilde“ Müllhalde. Außerdem befindet sich auf dem Gardeler Weg generell viel herumfliegender Müll. Können Sie bitte Maßnahmen ergreifen, damit das aufhört? Bspw. durch strengere Kontrollen oder der Verlegung der Container. Es ist jede Woche dasselbe. Außerdem werden die Autobahnunterführungen Prinzessinweg ebenfalls ständig als Müllhalde missbraucht. Wir wären Ihnen sehr verbunden, wenn hier härter durchgegriffen wird oder die Bewohner besser aufgeklärt werden. Es kann nicht sein, dass anständige Menschen ihren Müll fachgerecht entsorgen aber wilde Müllhalden immer wieder geduldet werden.
Viele Dank!
Freundliche Grüße
Alexander Linnemann",,32483991,,129.71,False,False,False,unrelated,0.8,"Die Meldung betrifft wilde Müllkippen und herumfliegenden Müll, was kein spezifisches Radverkehrsproblem darstellt.",0,-45,0,0,0,-15,0,0,Not cycling-specific
6973,2026-05-06T05:51:22.593+00:00,NOT_RESPONSIBLE,6,Ampel 🚦 ,53.123479,8.191319,"Nachdem der Straßenbelag erneuert wurde, ist die Ampelschaltung komplett durcheinander.
Schon in der Früh staut sich der von WHV kommende Verkehr, welche die Abfahrt in Richtung Hundsmühler Straße fährt auf der Kreuzung da hier der Verkehr nicht mehr flüssig weg kann.
Auch Stadteinwärts hat sich die Ampelschaltung extrem verschlechert.",,35441849,,11.03,False,True,False,unrelated,0.7,"Die Meldung beschreibt Probleme mit der Ampelschaltung und Verkehrsfluss, die nicht spezifisch auf Radfahrer abzielen.",0,-45,20,15,0,-15,0,0,Not cycling-specific
6976,2026-05-06T06:44:53.889+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.16026561442004,8.20856809616089,"Auf dem Fuß- und Radweg an der Alexanderstr. ab Hausnummer 182 auf der Stadteinwärtsseitigen Straße wurde letzte Woche Glasfaserkabel oder ähnliches verlegt. Leider wurden die Pflastersteine nur unzureichend wieder eingesetzt und nicht genügend begradigt. Der ganze Rad- und Fußweg ist jetzt krumm und schief, es haben sich Senken und Huggel gebildet. Bei Regen können sich jetzt sehr viele Pfützen bilden. Mit dem Fahrrad darauf zu fahren ist nicht schön.
",,438508598,,12.25,True,True,True,pothole_damage,0.9,"Der Rad- und Fußweg ist nach Verlegung von Kabeln uneben und hat Senken/Hügel, was das Radfahren beeinträchtigt.",50,0,20,15,0,-15,0,70,Confirmed cycling issue
6979,2026-05-06T10:40:43.365+00:00,NOT_RESPONSIBLE,4,Verkehrszeichen ⚠️  ,53.13552081960904,8.221861124038698,"Siehe Foto,  beschmierter Parkscheinautomat Ecke Kanalstr./Weidamm",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/b57fd1e9-957a-49cb-b12f-3b47ec210ee7_1778064043369_flaw_reporter_report_picture.png,172306176,Weidamm,4.46,False,False,False,unrelated,0.8,"Die Meldung betrifft einen beschmierten Parkscheinautomaten, was kein Radverkehrsproblem ist.",0,-45,35,15,0,-15,0,0,Not cycling-specific
